Year,Model,WYT,Excel_R2,Sklearn_R2,MAE,Custom_Loss,Percentage_Bias
1975,lstm_h2_32_16_a0.1_b0.1,W,0.7951310148756027,0.7458410332094477,142.23962944444443,38141.32651179196,3.3390744392408247
1976,MSO,C,0.7802027108956896,-10.850045876566881,173.70386251555553,52195.412974760126,106.26954106453353
1976,lstm_h3_64_32_16_a0.1_b0.1,C,0.8313058703083228,0.7809013146824497,20.35885388888889,1212.3733562700536,2.7023994259154125
1976,lstm_h3_16_8_4_a0.1_b0.1,C,0.7284645499263174,-3.3981599819294823,108.4775088888889,19338.23689384829,70.47281112033924
1976,lstm_h2_32_16_a0.1_b0.1,C,0.6865283249525644,-0.1508091790565309,51.19313888888889,5487.488867596585,27.575214553190264
1977,MSO,C,0.7036772190379075,-69.0700130601727,127.23503531111113,29521.25075161545,134.08046168233747
1977,lstm_h3_64_32_16_a0.1_b0.1,C,0.666608117411054,-0.8237147974660854,21.99905355555555,786.6968614560382,-20.91540946314832
1977,lstm_h3_16_8_4_a0.1_b0.1,C,0.42775591428203386,-90.37257827050279,156.89230844444444,37566.502401843936,174.16531746031743
1977,lstm_h2_32_16_a0.1_b0.1,C,0.2995171350300184,-3.5496026126424347,28.57536811111111,2167.369631590485,21.20988259528864
1978,MSO,AN,0.7922789035886303,0.17634637715197798,256.15295724888887,139798.81583443488,-44.123307180876
1978,lstm_h3_64_32_16_a0.1_b0.1,AN,0.9961102126387651,0.9935199987272796,27.217928888888878,9023.149832836336,-3.298261959673484
1978,lstm_h3_16_8_4_a0.1_b0.1,AN,0.762267115614681,0.7448369044210343,167.11374111111115,44432.65036965246,-8.313762691751933
1978,lstm_h2_32_16_a0.1_b0.1,AN,0.9578839143816218,0.9437398983402281,67.5373622222222,12860.890555469503,-4.377456960486916
1979,MSO,BN,0.7587722934361533,0.7284051336331154,73.90905222555556,12811.578256868828,-10.42063787873803
1979,lstm_h3_64_32_16_a0.1_b0.1,BN,0.8996409744603595,0.8927178350755248,46.77553555555554,6028.470181992061,1.2219021816625923
1979,lstm_h3_16_8_4_a0.1_b0.1,BN,0.7927651598135641,0.7827705755872332,60.385670944444456,10703.260787540421,-6.193095551484978
1979,lstm_h2_32_16_a0.1_b0.1,BN,0.8361667502660332,0.7944755873697861,79.83098444444447,11543.684987493,13.121801635789929
1980,MSO,AN,0.4622533116289477,0.3219267334715934,199.86948845777778,165683.45023562136,-27.349545342038514
1980,lstm_h3_64_32_16_a0.1_b0.1,AN,0.9946667841533839,0.991341562443328,32.41189777777776,7038.736433850432,4.564215372353415
1980,lstm_h3_16_8_4_a0.1_b0.1,AN,0.6563344637708397,0.5654340551605153,176.46764833333336,106449.73043457819,-19.273186609909725
1980,lstm_h2_32_16_a0.1_b0.1,AN,0.9927639042769305,0.9874660860902741,39.35191111111109,7327.5535934552845,5.658919093607327
1981,MSO,D,0.909180203565043,0.11104509665385276,103.13705180333332,18924.73929356676,43.000307691598
1981,lstm_h3_64_32_16_a0.1_b0.1,D,0.939948583546491,0.9255451146248178,30.83662044444444,1860.4742053391276,5.61875293169338
1981,lstm_h3_16_8_4_a0.1_b0.1,D,0.36312819874010155,0.1598930339430561,104.24124444444446,17519.051135748272,9.167566123949351
1981,lstm_h2_32_16_a0.1_b0.1,D,0.9270140271408278,0.7862146244803562,54.69257777777778,4704.22377334748,20.861375455838868
1982,MSO,W,0.8068368703701259,0.5531104826846951,196.02104920333332,132756.5648655597,-28.0731006597425
1982,lstm_h3_64_32_16_a0.1_b0.1,W,0.990719184737571,0.9819798017385818,51.7292222222222,19960.039559707384,-0.18302205347637554
1982,lstm_h3_16_8_4_a0.1_b0.1,W,0.7827122441245561,0.7739449497393218,176.63011555555556,71569.47442264207,5.8084534878355045
1982,lstm_h2_32_16_a0.1_b0.1,W,0.8561846153334968,0.8559264995872862,150.18932444444445,51051.360657166144,-1.1531356864043305
1983,MSO,W,0.7152894623450096,0.17878159941037486,384.96990979000003,332278.06742703577,-42.14096723949618
1983,lstm_h3_64_32_16_a0.1_b0.1,W,0.9773606368780404,0.9715918302074591,88.44686888888893,32258.31024292355,1.7409739520491876
1983,lstm_h3_16_8_4_a0.1_b0.1,W,0.7790521106955502,0.7091045838235239,230.45631333333333,121984.75466724484,-12.738980218347418
1983,lstm_h2_32_16_a0.1_b0.1,W,0.8286528764274671,0.8233087590223915,198.49420333333333,79097.63843888415,2.5085642246915247
1984,MSO,W,0.9008924348989346,-0.9560895417031157,244.90242565555556,109398.97542462111,63.59560253502758
1984,lstm_h3_64_32_16_a0.1_b0.1,W,0.9727642836328495,0.9592815437123693,32.24864888888889,3471.1803022316935,-4.635479999076688
1984,lstm_h3_16_8_4_a0.1_b0.1,W,0.8945146610222471,0.8470891688979659,65.78109944444445,9731.52897340429,6.811778529880211
1984,lstm_h2_32_16_a0.1_b0.1,W,0.9244205907272242,0.8890727335273093,52.60070655555555,8972.360079928127,-10.479885943955852
1985,MSO,D,0.6452086681104362,-1.8281298997801017,198.40572902222218,72766.72809043789,87.41208156087473
1985,lstm_h3_64_32_16_a0.1_b0.1,D,0.9050159333443547,0.8635016639197332,33.73307722222222,4256.6878475220965,-9.26110037350147
1985,lstm_h3_16_8_4_a0.1_b0.1,D,0.7769001678633405,0.7242056086524843,64.24211666666666,7699.581363851314,15.124397578264615
1985,lstm_h2_32_16_a0.1_b0.1,D,0.8782627599327912,0.8549327449196741,45.05755877777778,5255.340326694141,-7.879620524508531
1986,MSO,W,0.3264129445457959,0.0054756322973325,393.2458421977778,776054.3719006778,-52.62675846298622
1986,lstm_h3_64_32_16_a0.1_b0.1,W,0.9885396980801544,0.9861626523070897,56.8811473333333,74133.62310230371,-0.41101550146560145
1986,lstm_h3_16_8_4_a0.1_b0.1,W,0.5659351190866835,0.5046721425230383,394.9427522222222,387782.361639667,1.9152818172510448
1986,lstm_h2_32_16_a0.1_b0.1,W,0.9682007093578426,0.9392475831544834,159.09617777777774,89152.79988067872,5.294675099949308
1987,MSO,D,0.5921227651744174,0.5062722032529707,88.76363036333333,15185.982721376318,19.438149331537364
1987,lstm_h3_64_32_16_a0.1_b0.1,D,0.984578172660648,0.9768879228696341,13.799457000000002,2226.2382889906453,-3.4807287361588486
1987,lstm_h3_16_8_4_a0.1_b0.1,D,0.688785697463037,0.6577998201480901,61.015106222222215,10686.684356833961,-9.570422116701755
1987,lstm_h2_32_16_a0.1_b0.1,D,0.7679931606551309,0.7624078396033234,56.27518055555556,8356.680814988533,-4.028025676449334
1988,MSO,C,0.8369867408903808,-7.503502943076979,186.78059615444445,64728.803932224604,108.71071844284104
1988,lstm_h3_64_32_16_a0.1_b0.1,C,0.8274601793099663,0.8169107290305799,24.886781111111105,1717.7528669262979,4.534134068493822
1988,lstm_h3_16_8_4_a0.1_b0.1,C,0.496450733724871,-2.503554162735433,131.10471311111112,27164.893348192996,45.096588242217486
1988,lstm_h2_32_16_a0.1_b0.1,C,0.9357981424715426,0.9295471357068762,15.695780000000006,799.8745700719561,-3.425146912461726
1989,MSO,D,0.37846994194372563,0.360339469032101,233.52509759555556,153017.34386529747,1.9477306598171322
1989,lstm_h3_64_32_16_a0.1_b0.1,D,0.9705774092809647,0.9483826997812904,67.66926222222223,30023.24835771745,-0.5721211594204745
1989,lstm_h3_16_8_4_a0.1_b0.1,D,0.46343923168643003,0.4369615514410252,257.6832673777778,134847.68311940695,18.329061157479266
1989,lstm_h2_32_16_a0.1_b0.1,D,0.8707251319767507,0.8346447282440039,129.86919555555556,49766.22569171875,10.14420220874946
1990,MSO,C,0.738812833270458,-1.0535549834830125,113.62756075555556,27013.160895111883,52.70807994993916
1990,lstm_h3_64_32_16_a0.1_b0.1,C,0.9010523960805205,0.889723365816488,31.187469777777785,2151.0735733137176,-5.459874803968798
1990,lstm_h3_16_8_4_a0.1_b0.1,C,0.7561520484899914,0.7224263203251681,47.58222155555555,3957.8056840481495,8.94296971056665
1990,lstm_h2_32_16_a0.1_b0.1,C,0.8318777237998028,0.7962960213002321,32.716465888888884,3060.11074132768,-9.265264754853758
1991,MSO,C,0.507588172859787,0.4685965125474896,76.92992819333334,18480.066687965344,13.167140999436585
1991,lstm_h3_64_32_16_a0.1_b0.1,C,0.9653342037011303,0.9379105822970693,32.39024077777777,3695.860140920914,5.197322483828466
1991,lstm_h3_16_8_4_a0.1_b0.1,C,0.7362202729695254,-0.046597143470064495,143.07112833333332,35644.15135651428,67.20969534615759
1991,lstm_h2_32_16_a0.1_b0.1,C,0.5995576109834473,0.5799535798945525,77.65289533333333,16123.302659163099,-10.541545583170604
1992,MSO,C,0.6381597060607243,-0.3022082582635628,109.21591298333334,27107.406122112778,58.418548514413196
1992,lstm_h3_64_32_16_a0.1_b0.1,C,0.9032422851153841,0.8954281576323678,32.67867244444444,3187.428249053778,6.013774628021564
1992,lstm_h3_16_8_4_a0.1_b0.1,C,0.6648977003627363,0.5543758206344593,70.93861166666667,9263.839507575238,23.053495505471844
1992,lstm_h2_32_16_a0.1_b0.1,C,0.7385715222861209,0.7316455534749001,49.495046666666674,5857.759443613036,5.852735319843576
1993,MSO,AN,0.8415674743937978,0.4833124171831299,196.9377049455556,103118.21320264714,-33.17509214025692
1993,lstm_h3_64_32_16_a0.1_b0.1,AN,0.9894429152666736,0.9789942742179992,40.618121777777795,13479.736710075438,-5.954398100878564
1993,lstm_h3_16_8_4_a0.1_b0.1,AN,0.8395914564507745,0.8339156436725075,115.32818444444446,36301.633070888754,-4.309170620518053
1993,lstm_h2_32_16_a0.1_b0.1,AN,0.9468401980656233,0.9272420354347487,82.71624944444444,21524.08466050423,-5.579829396514563
1994,MSO,C,0.8853875313265238,-4.488629875485241,185.32528228777778,58961.75693800334,108.12990288566384
1994,lstm_h3_64_32_16_a0.1_b0.1,C,0.9751690646940967,0.9702333193646899,14.702939888888892,632.0787314233621,-2.3331167399881627
1994,lstm_h3_16_8_4_a0.1_b0.1,C,0.8399597502228416,0.31494683021379866,66.20812111111113,7565.635231102294,32.333400885044085
1994,lstm_h2_32_16_a0.1_b0.1,C,0.8027474740768629,0.7872977811530847,34.73131522222223,2787.409818175643,-6.2774415535078365
1995,MSO,W,0.7235049899293132,-0.31448683887057927,614.8965457411111,794045.1537670393,-62.100014920762305
1995,lstm_h3_64_32_16_a0.1_b0.1,W,0.9715551125254042,0.964887416914353,85.39835333333338,60341.44941293725,2.3582605569272084
1995,lstm_h3_16_8_4_a0.1_b0.1,W,0.681634341233493,0.643212724567652,317.5348047777777,225916.00261920562,-12.86108109011885
1995,lstm_h2_32_16_a0.1_b0.1,W,0.8907750307350477,0.8878763847247517,191.6848455555556,97577.18019516967,-2.1649354286833598
1996,MSO,W,0.7862655036550201,0.4296102129243784,203.77036604555553,116887.7477344993,-34.34279626042141
1996,lstm_h3_64_32_16_a0.1_b0.1,W,0.9826780086371424,0.9789042675329703,47.12955777777776,15453.121216666275,0.8038318045988772
1996,lstm_h3_16_8_4_a0.1_b0.1,W,0.7800734196077429,0.7598363723265217,157.93250444444445,50576.6910232144,0.06586745127098816
1996,lstm_h2_32_16_a0.1_b0.1,W,0.9435962807138032,0.93610616535085,79.71578611111109,21056.3021761497,-0.32087704361826996
1997,MSO,W,0.14252817506416865,0.13343478383421326,434.00234794444447,547723.7346390245,5.86799746047259
1997,lstm_h3_64_32_16_a0.1_b0.1,W,0.9946131772469455,0.9791725360507595,76.12783111111108,47325.37167468044,2.996629749951874
1997,lstm_h3_16_8_4_a0.1_b0.1,W,0.5861696077901377,0.4910407358029144,315.7332388888888,323048.3439226813,0.47102501660123336
1997,lstm_h2_32_16_a0.1_b0.1,W,0.9638564375512922,0.928546996948105,123.90861399999997,66198.8039441638,3.186414077120407
1998,MSO,W,0.8060783360440105,-0.04859363339494216,334.7941136733334,176198.47231987317,-45.16995882673572
1998,lstm_h3_64_32_16_a0.1_b0.1,W,0.9888380194519499,0.9745165577252223,49.490753333333345,9241.25487209722,-4.107043831161041
1998,lstm_h3_16_8_4_a0.1_b0.1,W,0.7940767584237401,0.7298138209746895,148.72231777777776,46998.17875757757,-12.833624057968237
1998,lstm_h2_32_16_a0.1_b0.1,W,0.927979795679598,0.8957313558428925,89.36557444444446,20406.21508963312,-8.011174409596139
1999,MSO,W,0.886010097621677,0.7889111669825162,81.67595192666666,25302.588520895777,-16.43729868318849
1999,lstm_h3_64_32_16_a0.1_b0.1,W,0.9838228525596765,0.9811206515456449,30.980107888888895,5689.966810228403,0.4279755589216575
1999,lstm_h3_16_8_4_a0.1_b0.1,W,0.8732381537314656,0.8606243055813383,70.02408833333332,16975.62604025792,3.4763200574012205
1999,lstm_h2_32_16_a0.1_b0.1,W,0.9533488306123887,0.9263465624873258,69.52508666666668,9799.318571104397,3.737707823195112
2000,MSO,AN,0.7674261589848292,0.5250407873954505,130.19699822555555,55071.82636073302,-28.218350455021575
2000,lstm_h3_64_32_16_a0.1_b0.1,AN,0.9897061715670394,0.9892386235534018,21.983921555555543,5656.56423175915,1.2580055987956416
2000,lstm_h3_16_8_4_a0.1_b0.1,AN,0.7584528112198257,0.6118936266001475,126.97918666666666,45088.90141876393,-19.76821254459662
2000,lstm_h2_32_16_a0.1_b0.1,AN,0.911938462385223,0.8525858134516593,90.26037666666667,18015.92824438482,1.8592129827205528
2001,MSO,D,0.7924529725222957,-0.29141092615288455,108.62811385,22280.766878230595,55.16399316078555
2001,lstm_h3_64_32_16_a0.1_b0.1,D,0.941618029223793,0.9307938618584444,25.399311555555567,1892.8267903851333,3.126872717899481
2001,lstm_h3_16_8_4_a0.1_b0.1,D,0.7778811465693684,0.7650594756865504,49.95359760000001,4184.154069601422,4.425443537757708
2001,lstm_h2_32_16_a0.1_b0.1,D,0.7319246055920403,0.7221463611890027,46.196207777777786,5021.994148539196,1.6190994167291426
2002,MSO,D,0.8460570648312472,-0.17559111072790645,149.1410784777778,42292.138379533935,54.00866163089475
2002,lstm_h3_64_32_16_a0.1_b0.1,D,0.9570698922700122,0.9442761410893264,35.667310111111114,3169.297615573082,1.0306495509973257
2002,lstm_h3_16_8_4_a0.1_b0.1,D,0.8394580778422923,0.8155570097072934,52.472046222222225,7191.855105712766,2.041141502426648
2002,lstm_h2_32_16_a0.1_b0.1,D,0.9291954864444474,0.901621823107615,40.16755777777777,4270.759187153169,-4.920207171327584
2003,MSO,AN,0.7704797355468673,0.6233453007837301,119.78225795555555,34648.60397886272,19.332029100816783
2003,lstm_h3_64_32_16_a0.1_b0.1,AN,0.9570983125058065,0.949242890669245,36.27158555555556,7835.277338827248,-2.2026207074552206
2003,lstm_h3_16_8_4_a0.1_b0.1,AN,0.5101584670481616,0.26629863751067784,134.88624866666666,63991.45838532717,-30.84096276641969
2003,lstm_h2_32_16_a0.1_b0.1,AN,0.9125740162078708,0.8641184953439831,74.15940188888888,13646.421220001383,-9.891305842174763
2004,MSO,BN,0.745208621125757,0.6779247837183309,114.9886631211111,26159.241139771548,17.255878762790474
2004,lstm_h3_64_32_16_a0.1_b0.1,BN,0.99361037512571,0.982758016620267,29.778052222222225,4410.878531552478,-6.599591288858748
2004,lstm_h3_16_8_4_a0.1_b0.1,BN,0.8548616996218577,0.8487676990894562,79.45573188888888,13663.16041422709,2.3512734428403466
2004,lstm_h2_32_16_a0.1_b0.1,BN,0.9224959346283631,0.8941139352123451,67.62362555555555,10351.047024240075,11.820109668442948
2005,MSO,AN,0.5831956540514267,0.5762233264149028,133.15378414111112,49233.753525361055,-5.90661752523514
2005,lstm_h3_64_32_16_a0.1_b0.1,AN,0.9296249979033332,0.9157940278501924,65.22248944444442,14489.388730000608,-1.8893474886737627
2005,lstm_h3_16_8_4_a0.1_b0.1,AN,0.6766958262308848,0.6509960903943905,116.63452444444442,41600.99931487633,-11.801772768990208
2005,lstm_h2_32_16_a0.1_b0.1,AN,0.7396145991727641,0.7353743704013784,129.72799266666664,32754.416622110544,4.789876471528019
2006,MSO,W,0.8621438222854568,0.5076832268565539,240.29251048999998,166255.3310457247,-32.62046234818839
2006,lstm_h3_64_32_16_a0.1_b0.1,W,0.9924501604393489,0.986357445302527,57.95287444444446,19728.64185279802,0.8063053109191777
2006,lstm_h3_16_8_4_a0.1_b0.1,W,0.7854547355718978,0.7825583878236512,207.57562866666666,77581.97212134521,2.678146082745156
2006,lstm_h2_32_16_a0.1_b0.1,W,0.953775138192178,0.9286828958671569,116.8964522222222,33524.65192295265,0.5359725452853462
2007,MSO,D,0.6435644593852052,-0.7027767921840167,139.50469044555553,40444.33001119007,59.31270412142333
2007,lstm_h3_64_32_16_a0.1_b0.1,D,0.9527304359921202,0.9359359802124906,28.813316,2476.2787487872347,6.75316164116812
2007,lstm_h3_16_8_4_a0.1_b0.1,D,0.6703254938265675,0.30589335606878076,83.92189892888888,17217.873484907148,14.325884119662076
2007,lstm_h2_32_16_a0.1_b0.1,D,0.8450115139967239,0.8328061058772827,40.81864377777778,4551.4689726361485,-4.490965877270573
2008,MSO,C,0.898597968201016,0.36106933706990973,82.12747515222222,13840.688162310234,37.76228582193751
2008,lstm_h3_64_32_16_a0.1_b0.1,C,0.8883087577919594,0.8699186587454871,34.03200033333333,3358.312668586037,-8.153897553297286
2008,lstm_h3_16_8_4_a0.1_b0.1,C,0.8229241547650759,0.7989369535541447,46.03501888888889,4928.929118418619,0.06411616818291534
2008,lstm_h2_32_16_a0.1_b0.1,C,0.9068251019392434,0.9066872100037596,30.90631111111111,2624.1666817467735,-0.04447398523221874
2009,MSO,D,0.7224885794196746,0.7136542911190793,96.26479096333334,21716.720051098346,2.697088013187137
2009,lstm_h3_64_32_16_a0.1_b0.1,D,0.9743174431592129,0.9563176741366981,38.31826599999999,6736.431331881004,-3.2666050704304386
2009,lstm_h3_16_8_4_a0.1_b0.1,D,0.7435087726593432,0.7359359560560828,107.1298611111111,20735.249486953115,2.3419523497052435
2009,lstm_h2_32_16_a0.1_b0.1,D,0.76839813252314,0.7630273182681306,85.76356833333332,20116.855709206262,-3.8084155916352214
2010,MSO,BN,0.6385900927845675,0.5885263036757346,106.91249813777779,21570.76887481076,-11.435633748832283
2010,lstm_h3_64_32_16_a0.1_b0.1,BN,0.9485683423445849,0.9457223227125001,33.66331622222222,5368.0300457959665,0.2591807455256229
2010,lstm_h3_16_8_4_a0.1_b0.1,BN,0.7902222407971252,0.618042274265684,103.63225666666668,20830.157693119454,-23.642677455053505
2010,lstm_h2_32_16_a0.1_b0.1,BN,0.9679290582686045,0.9352233431005541,42.365737777777795,6545.916470611645,3.472767927527622
2011,MSO,W,0.571481605086586,0.5147133486192604,237.96948329888886,92162.57922013028,-15.584840246107644
2011,lstm_h3_64_32_16_a0.1_b0.1,W,0.9672355190958971,0.9641818287377771,55.92841666666668,15318.439886079594,3.2349172280812306
2011,lstm_h3_16_8_4_a0.1_b0.1,W,0.8394321045081155,0.6949542618876038,191.87113766666667,59838.77814191813,-23.238597193623942
2011,lstm_h2_32_16_a0.1_b0.1,W,0.9051875926907088,0.8848753952464466,116.31678111111114,26784.349848189195,-3.6288145142090475
2012,MSO,BN,0.6091130078117081,0.5936982867224392,112.38701877111112,27273.989863619016,-4.006118201761736
2012,lstm_h3_64_32_16_a0.1_b0.1,BN,0.9638738395851202,0.958677370678529,33.44999555555556,6569.449421704756,5.734762819664752
2012,lstm_h3_16_8_4_a0.1_b0.1,BN,0.7502233139640826,0.5588130277621959,111.002789,29441.171435449323,-25.141954390447633
2012,lstm_h2_32_16_a0.1_b0.1,BN,0.9363047735278407,0.923844536929683,44.84805977777776,9116.199825518026,-8.233914329550657
2013,MSO,D,0.7582019492033784,-9.061107245607262,310.15862067333336,163591.56023973622,153.09754763670267
2013,lstm_h3_64_32_16_a0.1_b0.1,D,0.8503662794124233,0.8448361066076591,37.31755377777779,3098.6259511162134,4.092232545384739
2013,lstm_h3_16_8_4_a0.1_b0.1,D,0.6462607886385453,-0.5015703843771011,122.2862680111111,25335.08513062112,33.832334113969175
2013,lstm_h2_32_16_a0.1_b0.1,D,0.8841860334983834,0.7820962186920944,37.76767977777777,4054.139044236359,13.108082158723198
2014,MSO,C,0.5169520999028979,0.21658508317133618,90.19705885444444,16558.030044091007,37.67231791019233
2014,lstm_h3_64_32_16_a0.1_b0.1,C,0.9875680857123328,0.9618088229655819,20.295497777777776,2162.711026036924,-10.371737468837763
2014,lstm_h3_16_8_4_a0.1_b0.1,C,0.7435377906349858,0.6510056307879408,55.992442222222216,7565.02649462862,-12.60446588846353
2014,lstm_h2_32_16_a0.1_b0.1,C,0.9414834195294854,0.9092718815190433,30.477605444444446,2926.258828415476,-11.806519928733676
2015,MSO,C,0.23763749746274573,-6.875651483126273,248.08603230333333,118704.29593004764,174.7241958963444
2015,lstm_h3_64_32_16_a0.1_b0.1,C,0.8556590208760934,0.819276204136953,38.40453255555556,3423.765791203792,15.127347687781016
2015,lstm_h3_16_8_4_a0.1_b0.1,C,0.5342586720472321,-1.5922039981700746,136.19396033333337,39969.558865780156,85.20811786663124
2015,lstm_h2_32_16_a0.1_b0.1,C,0.5038232654221627,0.48563413109717646,56.40191433333334,8089.98332408743,-8.300771117901826
2016,MSO,BN,0.5099761319590791,0.41903613532116124,181.59456611444446,133112.39616969606,-18.06826838650599
2016,lstm_h3_64_32_16_a0.1_b0.1,BN,0.9782911111794114,0.9616596513956365,56.835283888888895,23865.190067127794,2.762002141132409
2016,lstm_h3_16_8_4_a0.1_b0.1,BN,0.5774454624660663,0.5619376982194197,158.41376222222223,101412.17292871437,-9.177751225476046
2016,lstm_h2_32_16_a0.1_b0.1,BN,0.8835575365945391,0.8625440845878444,113.60598377777777,39921.974036214444,9.337742299383107
2017,MSO,W,0.5574572181406209,0.015113899153397892,523.9710361855555,909636.2468184372,-52.31590932727963
2017,lstm_h3_64_32_16_a0.1_b0.1,W,0.9845764825707881,0.9811542610321348,97.44585444444446,59228.05042607559,2.7524913556382793
2017,lstm_h3_16_8_4_a0.1_b0.1,W,0.8088208017317884,0.8000901124854194,291.14535222222224,192088.98552713872,5.159455968780885
2017,lstm_h2_32_16_a0.1_b0.1,W,0.9843042525225683,0.9780593216705628,97.63718611111115,58118.7659333237,0.2677003623709204
2018,MSO,BN,0.556997588107684,0.5299210014722767,157.4290750066667,47120.52626985943,14.789500387678643
2018,lstm_h3_64_32_16_a0.1_b0.1,BN,0.9607485048022404,0.9503669652122813,46.582234444444445,10407.781485695155,-3.687953602283754
2018,lstm_h3_16_8_4_a0.1_b0.1,BN,0.6102933283755879,0.5885930305726954,139.4802166666667,41123.1592511858,2.7727921517573284
2018,lstm_h2_32_16_a0.1_b0.1,BN,0.9578341418358481,0.9023247251060917,78.69150777777779,13495.678904848908,3.276641656672043
2019,MSO,W,0.9092503436859788,0.0386918039010149,333.5318612911111,215342.90851031366,-51.43516800669768
2019,lstm_h3_64_32_16_a0.1_b0.1,W,0.9946920522293056,0.9915128825414311,32.57986777777776,10565.1487660257,0.9708549896428357
2019,lstm_h3_16_8_4_a0.1_b0.1,W,0.8823960886846903,0.8762427042749202,146.0562092222222,34339.730775443626,-5.1521014952042155
2019,lstm_h2_32_16_a0.1_b0.1,W,0.9898511804180485,0.9889017581273487,28.952757333333313,9655.028819784147,-1.1596036983176512
2020,MSO,D,0.7531720952884939,-2.6254791007523157,162.5623835022222,50800.1837274082,84.64958692505209
2020,lstm_h3_64_32_16_a0.1_b0.1,D,0.9526572615523697,0.9525840470328228,18.925176666666665,1242.9033497573917,-0.3062155528838041
2020,lstm_h3_16_8_4_a0.1_b0.1,D,0.6076232057895322,-0.45593341123186515,90.92967566666667,20653.16051169271,38.08639964498422
2020,lstm_h2_32_16_a0.1_b0.1,D,0.8338948277744859,0.8251403559469507,35.438334,2981.002206820441,-3.25474150849297
2021,MSO,C,0.8657700623114619,-6.145896328812212,139.32106451222222,34655.115191711244,104.66146264646194
2021,lstm_h3_64_32_16_a0.1_b0.1,C,0.9139539451747942,0.9006413432119588,17.937330999999997,630.8570660250303,0.7043790401657791
2021,lstm_h3_16_8_4_a0.1_b0.1,C,0.6843762464618656,-1.1257981623601312,67.99797022222224,10717.0918500775,43.01626478952565
2021,lstm_h2_32_16_a0.1_b0.1,C,0.8584587399638348,0.35397910488735185,44.682087777777774,3585.3800452181767,30.16212768504769
